model,coupling,field,temperature,seed,initial_up_count,initial_up_fraction,t,m,runtime_seconds
model_2,1.0,-0.4,1.2999999999999998,8,2,0.3333333333333333,4,-0.3781553549031886,3.83998267352581e-05
model_2,1.0,-0.4,1.2999999999999998,8,2,0.3333333333333333,5,-0.37913926127248415,3.83998267352581e-05
model_2,1.0,-0.4,1.2999999999999998,8,2,0.3333333333333333,6,-0.3795712161377985,3.83998267352581e-05
model_2,1.0,-0.4,1.2999999999999998,8,2,0.3333333333333333,7,-0.37976080084397723,3.83998267352581e-05
model_2,1.0,-0.4,1.2999999999999998,8,2,0.3333333333333333,8,-0.3798439993763248,3.83998267352581e-05
model_2,1.0,-0.4,1.2999999999999998,8,2,0.3333333333333333,9,-0.3798805087981087,3.83998267352581e-05
model_2,1.0,-0.4,1.2999999999999998,8,2,0.3333333333333333,10,-0.3798965295950825,3.83998267352581e-05
model_3,1.0,-0.4,1.2999999999999998,8,2,0.3333333333333333,0,-0.3333333333333333,0.00047869980335235596
model_3,1.0,-0.4,1.2999999999999998,8,2,0.3333333333333333,1,-0.3411694864350087,0.00047869980335235596
model_3,1.0,-0.4,1.2999999999999998,8,2,0.3333333333333333,2,-0.35781711755619156,0.00047869980335235596
model_3,1.0,-0.4,1.2999999999999998,8,2,0.3333333333333333,3,-0.36840048943930004,0.00047869980335235596
model_3,1.0,-0.4,1.2999999999999998,8,2,0.3333333333333333,4,-0.37411631476743706,0.00047869980335235596
model_3,1.0,-0.4,1.2999999999999998,8,2,0.3333333333333333,5,-0.3770364821498596,0.00047869980335235596
model_3,1.0,-0.4,1.2999999999999998,8,2,0.3333333333333333,6,-0.3784942529207143,0.00047869980335235596
model_3,1.0,-0.4,1.2999999999999998,8,2,0.3333333333333333,7,-0.3792144596064853,0.00047869980335235596
model_3,1.0,-0.4,1.2999999999999998,8,2,0.3333333333333333,8,-0.3795685610632637,0.00047869980335235596
model_3,1.0,-0.4,1.2999999999999998,8,2,0.3333333333333333,9,-0.3797422642768769,0.00047869980335235596
model_3,1.0,-0.4,1.2999999999999998,8,2,0.3333333333333333,10,-0.3798273813270676,0.00047869980335235596
model_4,1.0,-0.4,1.2999999999999998,8,2,0.3333333333333333,0,-0.3333333333333333,0.10520310001447797
model_4,1.0,-0.4,1.2999999999999998,8,2,0.3333333333333333,1,-0.544609435728379,0.10520310001447797
model_4,1.0,-0.4,1.2999999999999998,8,2,0.3333333333333333,2,-0.64655199263539,0.10520310001447797
model_4,1.0,-0.4,1.2999999999999998,8,2,0.3333333333333333,3,-0.701867853141171,0.10520310001447797
model_4,1.0,-0.4,1.2999999999999998,8,2,0.3333333333333333,4,-0.7345676181844402,0.10520310001447797
model_4,1.0,-0.4,1.2999999999999998,8,2,0.3333333333333333,5,-0.7559687294995007,0.10520310001447797
model_4,1.0,-0.4,1.2999999999999998,8,2,0.3333333333333333,6,-0.7714266742632595,0.10520310001447797
model_4,1.0,-0.4,1.2999999999999998,8,2,0.3333333333333333,7,-0.7835116430511665,0.10520310001447797
model_4,1.0,-0.4,1.2999999999999998,8,2,0.3333333333333333,8,-0.7934890292804334,0.10520310001447797
model_4,1.0,-0.4,1.2999999999999998,8,2,0.3333333333333333,9,-0.8020084768696245,0.10520310001447797
model_4,1.0,-0.4,1.2999999999999998,8,2,0.3333333333333333,10,-0.8094255519631979,0.10520310001447797
model_5,1.0,-0.4,1.2999999999999998,8,2,0.3333333333333333,0,-0.3333333333333333,0.0002434002235531807
model_5,1.0,-0.4,1.2999999999999998,8,2,0.3333333333333333,1,-0.35068817605672353,0.0002434002235531807
model_5,1.0,-0.4,1.2999999999999998,8,2,0.3333333333333333,2,-0.35075317216428287,0.0002434002235531807
model_5,1.0,-0.4,1.2999999999999998,8,2,0.3333333333333333,3,-0.35075322274098925,0.0002434002235531807
model_5,1.0,-0.4,1.2999999999999998,8,2,0.3333333333333333,4,-0.35075322278716387,0.0002434002235531807
model_5,1.0,-0.4,1.2999999999999998,8,2,0.3333333333333333,5,-0.35075322278720494,0.0002434002235531807
model_5,1.0,-0.4,1.2999999999999998,8,2,0.3333333333333333,6,-0.350753222787205,0.0002434002235531807
model_5,1.0,-0.4,1.2999999999999998,8,2,0.3333333333333333,7,-0.350753222787205,0.0002434002235531807
model_5,1.0,-0.4,1.2999999999999998,8,2,0.3333333333333333,8,-0.350753222787205,0.0002434002235531807
model_5,1.0,-0.4,1.2999999999999998,8,2,0.3333333333333333,9,-0.350753222787205,0.0002434002235531807
model_5,1.0,-0.4,1.2999999999999998,8,2,0.3333333333333333,10,-0.350753222787205,0.0002434002235531807
model_1,1.0,-0.4,1.2999999999999998,9,3,0.5,0,0.0,2.769986167550087e-05
model_1,1.0,-0.4,1.2999999999999998,9,3,0.5,1,-0.2983362499775455,2.769986167550087e-05
model_1,1.0,-0.4,1.2999999999999998,9,3,0.5,2,-0.2983362499775455,2.769986167550087e-05
model_1,1.0,-0.4,1.2999999999999998,9,3,0.5,3,-0.2983362499775455,2.769986167550087e-05
model_1,1.0,-0.4,1.2999999999999998,9,3,0.5,4,-0.2983362499775455,2.769986167550087e-05
model_1,1.0,-0.4,1.2999999999999998,9,3,0.5,5,-0.2983362499775455,2.769986167550087e-05
model_1,1.0,-0.4,1.2999999999999998,9,3,0.5,6,-0.2983362499775455,2.769986167550087e-05
model_1,1.0,-0.4,1.2999999999999998,9,3,0.5,7,-0.2983362499775455,2.769986167550087e-05
model_1,1.0,-0.4,1.2999999999999998,9,3,0.5,8,-0.2983362499775455,2.769986167550087e-05
model_1,1.0,-0.4,1.2999999999999998,9,3,0.5,9,-0.2983362499775455,2.769986167550087e-05
model_1,1.0,-0.4,1.2999999999999998,9,3,0.5,10,-0.2983362499775455,2.769986167550087e-05
model_2,1.0,-0.4,1.2999999999999998,9,3,0.5,0,0.0,5.1099807024002075e-05
model_2,1.0,-0.4,1.2999999999999998,9,3,0.5,1,-0.20229871924775247,5.1099807024002075e-05
model_2,1.0,-0.4,1.2999999999999998,9,3,0.5,2,-0.2994097810857581,5.1099807024002075e-05
model_2,1.0,-0.4,1.2999999999999998,9,3,0.5,3,-0.34404347987900247,5.1099807024002075e-05
model_2,1.0,-0.4,1.2999999999999998,9,3,0.5,4,-0.3640621302143614,5.1099807024002075e-05
model_2,1.0,-0.4,1.2999999999999998,9,3,0.5,5,-0.3729339700592906,5.1099807024002075e-05
model_2,1.0,-0.4,1.2999999999999998,9,3,0.5,6,-0.37684420419279885,5.1099807024002075e-05
model_2,1.0,-0.4,1.2999999999999998,9,3,0.5,7,-0.3785633826131453,5.1099807024002075e-05
model_2,1.0,-0.4,1.2999999999999998,9,3,0.5,8,-0.37931841378656767,5.1099807024002075e-05
model_2,1.0,-0.4,1.2999999999999998,9,3,0.5,9,-0.3796498499285423,5.1099807024002075e-05
model_2,1.0,-0.4,1.2999999999999998,9,3,0.5,10,-0.37979530973180436,5.1099807024002075e-05
model_3,1.0,-0.4,1.2999999999999998,9,3,0.5,0,0.0,0.0007599000819027424
model_3,1.0,-0.4,1.2999999999999998,9,3,0.5,1,-0.1874178237522237,0.0007599000819027424
model_3,1.0,-0.4,1.2999999999999998,9,3,0.5,2,-0.284042852699836,0.0007599000819027424
model_3,1.0,-0.4,1.2999999999999998,9,3,0.5,3,-0.3325765143299783,0.0007599000819027424
model_3,1.0,-0.4,1.2999999999999998,9,3,0.5,4,-0.3566403721689391,0.0007599000819027424
model_3,1.0,-0.4,1.2999999999999998,9,3,0.5,5,-0.3684947136001451,0.0007599000819027424
model_3,1.0,-0.4,1.2999999999999998,9,3,0.5,6,-0.3743157301922873,0.0007599000819027424
model_3,1.0,-0.4,1.2999999999999998,9,3,0.5,7,-0.3771696059775842,0.0007599000819027424
model_3,1.0,-0.4,1.2999999999999998,9,3,0.5,8,-0.3785676946124565,0.0007599000819027424
model_3,1.0,-0.4,1.2999999999999998,9,3,0.5,9,-0.3792523456739862,0.0007599000819027424
model_3,1.0,-0.4,1.2999999999999998,9,3,0.5,10,-0.37958756033651014,0.0007599000819027424
model_4,1.0,-0.4,1.2999999999999998,9,3,0.5,0,0.0,0.10463750036433339
model_4,1.0,-0.4,1.2999999999999998,9,3,0.5,1,-0.2687792659264265,0.10463750036433339
model_4,1.0,-0.4,1.2999999999999998,9,3,0.5,2,-0.4185748269890661,0.10463750036433339
model_4,1.0,-0.4,1.2999999999999998,9,3,0.5,3,-0.508242478829159,0.10463750036433339
model_4,1.0,-0.4,1.2999999999999998,9,3,0.5,4,-0.5668467690340787,0.10463750036433339
model_4,1.0,-0.4,1.2999999999999998,9,3,0.5,5,-0.6088778220109224,0.10463750036433339
model_4,1.0,-0.4,1.2999999999999998,9,3,0.5,6,-0.641498525037387,0.10463750036433339
model_4,1.0,-0.4,1.2999999999999998,9,3,0.5,7,-0.668284738310668,0.10463750036433339
model_4,1.0,-0.4,1.2999999999999998,9,3,0.5,8,-0.6910783650717076,0.10463750036433339
model_4,1.0,-0.4,1.2999999999999998,9,3,0.5,9,-0.7108828987266591,0.10463750036433339
model_4,1.0,-0.4,1.2999999999999998,9,3,0.5,10,-0.7282914759385685,0.10463750036433339
model_5,1.0,-0.4,1.2999999999999998,9,3,0.5,0,0.0,0.00020569982007145882
model_5,1.0,-0.4,1.2999999999999998,9,3,0.5,1,-0.3504405785772906,0.00020569982007145882
model_5,1.0,-0.4,1.2999999999999998,9,3,0.5,2,-0.3507529441114989,0.00020569982007145882
model_5,1.0,-0.4,1.2999999999999998,9,3,0.5,3,-0.35075322253880703,0.00020569982007145882
model_5,1.0,-0.4,1.2999999999999998,9,3,0.5,4,-0.35075322278698345,0.00020569982007145882
model_5,1.0,-0.4,1.2999999999999998,9,3,0.5,5,-0.3507532227872047,0.00020569982007145882
model_5,1.0,-0.4,1.2999999999999998,9,3,0.5,6,-0.350753222787205,0.00020569982007145882
model_5,1.0,-0.4,1.2999999999999998,9,3,0.5,7,-0.350753222787205,0.00020569982007145882
model_5,1.0,-0.4,1.2999999999999998,9,3,0.5,8,-0.350753222787205,0.00020569982007145882
model_5,1.0,-0.4,1.2999999999999998,9,3,0.5,9,-0.350753222787205,0.00020569982007145882
model_5,1.0,-0.4,1.2999999999999998,9,3,0.5,10,-0.350753222787205,0.00020569982007145882
model_1,1.0,-0.4,2.0,0,5,0.8333333333333334,0,0.6666666666666666,2.41999514400959e-05
model_1,1.0,-0.4,2.0,0,5,0.8333333333333334,1,-0.197375320224904,2.41999514400959e-05
model_1,1.0,-0.4,2.0,0,5,0.8333333333333334,2,-0.197375320224904,2.41999514400959e-05
model_1,1.0,-0.4,2.0,0,5,0.8333333333333334,3,-0.197375320224904,2.41999514400959e-05
model_1,1.0,-0.4,2.0,0,5,0.8333333333333334,4,-0.197375320224904,2.41999514400959e-05
model_1,1.0,-0.4,2.0,0,5,0.8333333333333334,5,-0.197375320224904,2.41999514400959e-05
model_1,1.0,-0.4,2.0,0,5,0.8333333333333334,6,-0.197375320224904,2.41999514400959e-05
model_1,1.0,-0.4,2.0,0,5,0.8333333333333334,7,-0.197375320224904,2.41999514400959e-05
model_1,1.0,-0.4,2.0,0,5,0.8333333333333334,8,-0.197375320224904,2.41999514400959e-05
model_1,1.0,-0.4,2.0,0,5,0.8333333333333334,9,-0.197375320224904,2.41999514400959e-05
model_1,1.0,-0.4,2.0,0,5,0.8333333333333334,10,-0.197375320224904,2.41999514400959e-05
model_2,1.0,-0.4,2.0,0,5,0.8333333333333334,0,0.6666666666666666,4.5000109821558e-05
model_2,1.0,-0.4,2.0,0,5,0.8333333333333334,1,0.08865551578154889,4.5000109821558e-05
model_2,1.0,-0.4,2.0,0,5,0.8333333333333334,2,-0.10341049673008514,4.5000109821558e-05
model_2,1.0,-0.4,2.0,0,5,0.8333333333333334,3,-0.1662460341689389,4.5000109821558e-05
model_2,1.0,-0.4,2.0,0,5,0.8333333333333334,4,-0.1865387082702664,4.5000109821558e-05
model_2,1.0,-0.4,2.0,0,5,0.8333333333333334,5,-0.19305923336321382,4.5000109821558e-05
model_2,1.0,-0.4,2.0,0,5,0.8333333333333334,6,-0.19515085004235289,4.5000109821558e-05
model_2,1.0,-0.4,2.0,0,5,0.8333333333333334,7,-0.1958214119816494,4.5000109821558e-05
model_2,1.0,-0.4,2.0,0,5,0.8333333333333334,8,-0.1960363520881625,4.5000109821558e-05
model_2,1.0,-0.4,2.0,0,5,0.8333333333333334,9,-0.19610524442182609,4.5000109821558e-05
model_2,1.0,-0.4,2.0,0,5,0.8333333333333334,10,-0.19612732529665067,4.5000109821558e-05
model_3,1.0,-0.4,2.0,0,5,0.8333333333333334,0,0.6666666666666666,0.000983500387519598
model_3,1.0,-0.4,2.0,0,5,0.8333333333333334,1,0.17578943283691753,0.000983500387519598
model_3,1.0,-0.4,2.0,0,5,0.8333333333333334,2,-0.03818621116915405,0.000983500387519598
model_3,1.0,-0.4,2.0,0,5,0.8333333333333334,3,-0.12968726036351988,0.000983500387519598
model_3,1.0,-0.4,2.0,0,5,0.8333333333333334,4,-0.16832028880095684,0.000983500387519598
model_3,1.0,-0.4,2.0,0,5,0.8333333333333334,5,-0.18452283063340055,0.000983500387519598
model_3,1.0,-0.4,2.0,0,5,0.8333333333333334,6,-0.19129464757108758,0.000983500387519598
model_3,1.0,-0.4,2.0,0,5,0.8333333333333334,7,-0.19411978598866697,0.000983500387519598
model_3,1.0,-0.4,2.0,0,5,0.8333333333333334,8,-0.19529726420899576,0.000983500387519598
model_3,1.0,-0.4,2.0,0,5,0.8333333333333334,9,-0.19578776109327958,0.000983500387519598
model_3,1.0,-0.4,2.0,0,5,0.8333333333333334,10,-0.1959920253297669,0.000983500387519598
model_4,1.0,-0.4,2.0,0,5,0.8333333333333334,0,0.6666666666666666,0.0905751995742321
model_4,1.0,-0.4,2.0,0,5,0.8333333333333334,1,0.4256534497806756,0.0905751995742321
model_4,1.0,-0.4,2.0,0,5,0.8333333333333334,2,0.20705887171265944,0.0905751995742321
model_4,1.0,-0.4,2.0,0,5,0.8333333333333334,3,0.031192554185533794,0.0905751995742321
model_4,1.0,-0.4,2.0,0,5,0.8333333333333334,4,-0.10572481250031553,0.0905751995742321
model_4,1.0,-0.4,2.0,0,5,0.8333333333333334,5,-0.21119863277097006,0.0905751995742321
model_4,1.0,-0.4,2.0,0,5,0.8333333333333334,6,-0.29213149753236745,0.0905751995742321
model_4,1.0,-0.4,2.0,0,5,0.8333333333333334,7,-0.3541326935205056,0.0905751995742321
model_4,1.0,-0.4,2.0,0,5,0.8333333333333334,8,-0.4015964082112144,0.0905751995742321
model_4,1.0,-0.4,2.0,0,5,0.8333333333333334,9,-0.43791904792785213,0.0905751995742321
model_4,1.0,-0.4,2.0,0,5,0.8333333333333334,10,-0.46571126630721477,0.0905751995742321
model_5,1.0,-0.4,2.0,0,5,0.8333333333333334,0,0.6666666666666666,0.00014329981058835983
model_5,1.0,-0.4,2.0,0,5,0.8333333333333334,1,-0.21121420025208945,0.00014329981058835983
model_5,1.0,-0.4,2.0,0,5,0.8333333333333334,2,-0.21171659261781764,0.00014329981058835983
model_5,1.0,-0.4,2.0,0,5,0.8333333333333334,3,-0.21171686033060985,0.00014329981058835983
model_5,1.0,-0.4,2.0,0,5,0.8333333333333334,4,-0.2117168604749375,0.00014329981058835983
model_5,1.0,-0.4,2.0,0,5,0.8333333333333334,5,-0.21171686047501515,0.00014329981058835983
model_5,1.0,-0.4,2.0,0,5,0.8333333333333334,6,-0.21171686047501526,0.00014329981058835983
model_5,1.0,-0.4,2.0,0,5,0.8333333333333334,7,-0.21171686047501526,0.00014329981058835983
model_5,1.0,-0.4,2.0,0,5,0.8333333333333334,8,-0.21171686047501526,0.00014329981058835983
model_5,1.0,-0.4,2.0,0,5,0.8333333333333334,9,-0.21171686047501526,0.00014329981058835983
model_5,1.0,-0.4,2.0,0,5,0.8333333333333334,10,-0.21171686047501526,0.00014329981058835983
model_1,1.0,-0.4,2.0,1,3,0.5,0,0.0,1.7799902707338333e-05
model_1,1.0,-0.4,2.0,1,3,0.5,1,-0.197375320224904,1.7799902707338333e-05
model_1,1.0,-0.4,2.0,1,3,0.5,2,-0.197375320224904,1.7799902707338333e-05
model_1,1.0,-0.4,2.0,1,3,0.5,3,-0.197375320224904,1.7799902707338333e-05
model_1,1.0,-0.4,2.0,1,3,0.5,4,-0.197375320224904,1.7799902707338333e-05
model_1,1.0,-0.4,2.0,1,3,0.5,5,-0.197375320224904,1.7799902707338333e-05
model_1,1.0,-0.4,2.0,1,3,0.5,6,-0.197375320224904,1.7799902707338333e-05
model_1,1.0,-0.4,2.0,1,3,0.5,7,-0.197375320224904,1.7799902707338333e-05
model_1,1.0,-0.4,2.0,1,3,0.5,8,-0.197375320224904,1.7799902707338333e-05
model_1,1.0,-0.4,2.0,1,3,0.5,9,-0.197375320224904,1.7799902707338333e-05
model_1,1.0,-0.4,2.0,1,3,0.5,10,-0.197375320224904,1.7799902707338333e-05
model_2,1.0,-0.4,2.0,1,3,0.5,0,0.0,3.519980236887932e-05
model_2,1.0,-0.4,2.0,1,3,0.5,1,-0.13254878839087839,3.519980236887932e-05
model_2,1.0,-0.4,2.0,1,3,0.5,2,-0.17567483791028313,3.519980236887932e-05
model_2,1.0,-0.4,2.0,1,3,0.5,3,-0.18957049167792692,3.519980236887932e-05
model_2,1.0,-0.4,2.0,1,3,0.5,4,-0.1940319709724648,3.519980236887932e-05
model_2,1.0,-0.4,2.0,1,3,0.5,5,-0.19546272763408767,3.519980236887932e-05
model_2,1.0,-0.4,2.0,1,3,0.5,6,-0.19592138272136905,3.519980236887932e-05
model_2,1.0,-0.4,2.0,1,3,0.5,7,-0.19606839482518237,3.519980236887932e-05
model_2,1.0,-0.4,2.0,1,3,0.5,8,-0.19611551455395748,3.519980236887932e-05
model_2,1.0,-0.4,2.0,1,3,0.5,9,-0.19613061698843084,3.519980236887932e-05
model_2,1.0,-0.4,2.0,1,3,0.5,10,-0.1961354574789249,3.519980236887932e-05
model_3,1.0,-0.4,2.0,1,3,0.5,0,0.0,0.0004678000696003437
model_3,1.0,-0.4,2.0,1,3,0.5,1,-0.11255253147601561,0.0004678000696003437
model_3,1.0,-0.4,2.0,1,3,0.5,2,-0.16116264719512277,0.0004678000696003437
model_3,1.0,-0.4,2.0,1,3,0.5,3,-0.18156137345544998,0.0004678000696003437
model_3,1.0,-0.4,2.0,1,3,0.5,4,-0.19006875542260318,0.0004678000696003437
model_3,1.0,-0.4,2.0,1,3,0.5,5,-0.1936114289583649,0.0004678000696003437
model_3,1.0,-0.4,2.0,1,3,0.5,6,-0.19508615255269698,0.0004678000696003437
model_3,1.0,-0.4,2.0,1,3,0.5,7,-0.1957000061372567,0.0004678000696003437
model_3,1.0,-0.4,2.0,1,3,0.5,8,-0.19595552571719924,0.0004678000696003437
model_3,1.0,-0.4,2.0,1,3,0.5,9,-0.19606188931505383,0.0004678000696003437
model_3,1.0,-0.4,2.0,1,3,0.5,10,-0.1961061654304389,0.0004678000696003437
model_4,1.0,-0.4,2.0,1,3,0.5,0,0.0,0.11468870006501675
model_4,1.0,-0.4,2.0,1,3,0.5,1,-0.17230818060303657,0.11468870006501675
model_4,1.0,-0.4,2.0,1,3,0.5,2,-0.28270826257390125,0.11468870006501675
model_4,1.0,-0.4,2.0,1,3,0.5,3,-0.3551224725376356,0.11468870006501675
model_4,1.0,-0.4,2.0,1,3,0.5,4,-0.4055500120838471,0.11468870006501675
model_4,1.0,-0.4,2.0,1,3,0.5,5,-0.44217212530042804,0.11468870006501675
model_4,1.0,-0.4,2.0,1,3,0.5,6,-0.4694339867103643,0.11468870006501675
model_4,1.0,-0.4,2.0,1,3,0.5,7,-0.49000123643321447,0.11468870006501675
model_4,1.0,-0.4,2.0,1,3,0.5,8,-0.5056257605839217,0.11468870006501675
model_4,1.0,-0.4,2.0,1,3,0.5,9,-0.5175371710143798,0.11468870006501675
model_4,1.0,-0.4,2.0,1,3,0.5,10,-0.5266338847645117,0.11468870006501675
model_5,1.0,-0.4,2.0,1,3,0.5,0,0.0,0.0002414998598396778
model_5,1.0,-0.4,2.0,1,3,0.5,1,-0.21160291123972233,0.0002414998598396778
model_5,1.0,-0.4,2.0,1,3,0.5,2,-0.21171679914580324,0.0002414998598396778
model_5,1.0,-0.4,2.0,1,3,0.5,3,-0.2117168604420069,0.0002414998598396778
model_5,1.0,-0.4,2.0,1,3,0.5,4,-0.2117168604749975,0.0002414998598396778
model_5,1.0,-0.4,2.0,1,3,0.5,5,-0.21171686047501517,0.0002414998598396778
model_5,1.0,-0.4,2.0,1,3,0.5,6,-0.21171686047501526,0.0002414998598396778
model_5,1.0,-0.4,2.0,1,3,0.5,7,-0.21171686047501526,0.0002414998598396778
model_5,1.0,-0.4,2.0,1,3,0.5,8,-0.21171686047501526,0.0002414998598396778
model_5,1.0,-0.4,2.0,1,3,0.5,9,-0.21171686047501526,0.0002414998598396778
model_5,1.0,-0.4,2.0,1,3,0.5,10,-0.21171686047501526,0.0002414998598396778
model_1,1.0,-0.4,2.0,2,2,0.3333333333333333,0,-0.3333333333333333,0.00014449981972575188
model_1,1.0,-0.4,2.0,2,2,0.3333333333333333,1,-0.197375320224904,0.00014449981972575188
model_1,1.0,-0.4,2.0,2,2,0.3333333333333333,2,-0.197375320224904,0.00014449981972575188
model_1,1.0,-0.4,2.0,2,2,0.3333333333333333,3,-0.197375320224904,0.00014449981972575188
model_1,1.0,-0.4,2.0,2,2,0.3333333333333333,4,-0.197375320224904,0.00014449981972575188
model_1,1.0,-0.4,2.0,2,2,0.3333333333333333,5,-0.197375320224904,0.00014449981972575188
model_1,1.0,-0.4,2.0,2,2,0.3333333333333333,6,-0.197375320224904,0.00014449981972575188
model_1,1.0,-0.4,2.0,2,2,0.3333333333333333,7,-0.197375320224904,0.00014449981972575188
model_1,1.0,-0.4,2.0,2,2,0.3333333333333333,8,-0.197375320224904,0.00014449981972575188
model_1,1.0,-0.4,2.0,2,2,0.3333333333333333,9,-0.197375320224904,0.00014449981972575188
model_1,1.0,-0.4,2.0,2,2,0.3333333333333333,10,-0.197375320224904,0.00014449981972575188
model_2,1.0,-0.4,2.0,2,2,0.3333333333333333,0,-0.3333333333333333,9.569991379976273e-05
model_2,1.0,-0.4,2.0,2,2,0.3333333333333333,1,-0.23968929610251832,9.569991379976273e-05
model_2,1.0,-0.4,2.0,2,2,0.3333333333333333,2,-0.21005584184832107,9.569991379976273e-05
model_2,1.0,-0.4,2.0,2,2,0.3333333333333333,3,-0.20059454377223465,9.569991379976273e-05
model_2,1.0,-0.4,2.0,2,2,0.3333333333333333,4,-0.19756577347941487,9.569991379976273e-05
model_2,1.0,-0.4,2.0,2,2,0.3333333333333333,5,-0.19659539671750922,9.569991379976273e-05
model_2,1.0,-0.4,2.0,2,2,0.3333333333333333,6,-0.19628441963894203,9.569991379976273e-05
model_2,1.0,-0.4,2.0,2,2,0.3333333333333333,7,-0.19618475231595292,9.569991379976273e-05
model_2,1.0,-0.4,2.0,2,2,0.3333333333333333,8,-0.196152808347259,9.569991379976273e-05
model_2,1.0,-0.4,2.0,2,2,0.3333333333333333,9,-0.19614257002755023,9.569991379976273e-05
model_2,1.0,-0.4,2.0,2,2,0.3333333333333333,10,-0.19613928854801474,9.569991379976273e-05
model_3,1.0,-0.4,2.0,2,2,0.3333333333333333,0,-0.3333333333333333,0.0016887001693248749
model_3,1.0,-0.4,2.0,2,2,0.3333333333333333,1,-0.2672418670532976,0.0016887001693248749
model_3,1.0,-0.4,2.0,2,2,0.3333333333333333,2,-0.2296154109517382,0.0016887001693248749
model_3,1.0,-0.4,2.0,2,2,0.3333333333333333,3,-0.21102896470969826,0.0016887001693248749
model_3,1.0,-0.4,2.0,2,2,0.3333333333333333,4,-0.2025689977741669,0.0016887001693248749
model_3,1.0,-0.4,2.0,2,2,0.3333333333333333,5,-0.19887132308805985,0.0016887001693248749
model_3,1.0,-0.4,2.0,2,2,0.3333333333333333,6,-0.19728934442284415,0.0016887001693248749
model_3,1.0,-0.4,2.0,2,2,0.3333333333333333,7,-0.19662044260536962,0.0016887001693248749
model_3,1.0,-0.4,2.0,2,2,0.3333333333333333,8,-0.19633948257213804,0.0016887001693248749
model_3,1.0,-0.4,2.0,2,2,0.3333333333333333,9,-0.19622191643833417,0.0016887001693248749
model_3,1.0,-0.4,2.0,2,2,0.3333333333333333,10,-0.1961728286219632,0.0016887001693248749
model_4,1.0,-0.4,2.0,2,2,0.3333333333333333,0,-0.3333333333333333,0.14913799986243248
model_4,1.0,-0.4,2.0,2,2,0.3333333333333333,1,-0.46171721497828644,0.14913799986243248
model_4,1.0,-0.4,2.0,2,2,0.3333333333333333,2,-0.5095750238166066,0.14913799986243248
model_4,1.0,-0.4,2.0,2,2,0.3333333333333333,3,-0.5285801614097918,0.14913799986243248
model_4,1.0,-0.4,2.0,2,2,0.3333333333333333,4,-0.5377797291466409,0.14913799986243248
model_4,1.0,-0.4,2.0,2,2,0.3333333333333333,5,-0.5430667824444071,0.14913799986243248
model_4,1.0,-0.4,2.0,2,2,0.3333333333333333,6,-0.5465034406473217,0.14913799986243248
model_4,1.0,-0.4,2.0,2,2,0.3333333333333333,7,-0.5489134076618362,0.14913799986243248
model_4,1.0,-0.4,2.0,2,2,0.3333333333333333,8,-0.5506763302719954,0.14913799986243248
model_4,1.0,-0.4,2.0,2,2,0.3333333333333333,9,-0.5519948701238367,0.14913799986243248
model_4,1.0,-0.4,2.0,2,2,0.3333333333333333,10,-0.5529922596387361,0.14913799986243248
model_5,1.0,-0.4,2.0,2,2,0.3333333333333333,0,-0.3333333333333333,0.00024250010028481483
model_5,1.0,-0.4,2.0,2,2,0.3333333333333333,1,-0.21184211800134256,0.00024250010028481483
model_5,1.0,-0.4,2.0,2,2,0.3333333333333333,2,-0.21171692252615829,0.00024250010028481483
model_5,1.0,-0.4,2.0,2,2,0.3333333333333333,3,-0.2117168605088933,0.00024250010028481483
model_5,1.0,-0.4,2.0,2,2,0.3333333333333333,4,-0.21171686047503338,0.00024250010028481483
model_5,1.0,-0.4,2.0,2,2,0.3333333333333333,5,-0.21171686047501526,0.00024250010028481483
model_5,1.0,-0.4,2.0,2,2,0.3333333333333333,6,-0.21171686047501526,0.00024250010028481483
model_5,1.0,-0.4,2.0,2,2,0.3333333333333333,7,-0.21171686047501526,0.00024250010028481483
model_5,1.0,-0.4,2.0,2,2,0.3333333333333333,8,-0.21171686047501526,0.00024250010028481483
model_5,1.0,-0.4,2.0,2,2,0.3333333333333333,9,-0.21171686047501526,0.00024250010028481483
model_5,1.0,-0.4,2.0,2,2,0.3333333333333333,10,-0.21171686047501526,0.00024250010028481483
model_1,1.0,-0.4,2.0,3,2,0.3333333333333333,0,-0.3333333333333333,2.7200207114219666e-05
model_1,1.0,-0.4,2.0,3,2,0.3333333333333333,1,-0.197375320224904,2.7200207114219666e-05
model_1,1.0,-0.4,2.0,3,2,0.3333333333333333,2,-0.197375320224904,2.7200207114219666e-05
model_1,1.0,-0.4,2.0,3,2,0.3333333333333333,3,-0.197375320224904,2.7200207114219666e-05
model_1,1.0,-0.4,2.0,3,2,0.3333333333333333,4,-0.197375320224904,2.7200207114219666e-05
model_1,1.0,-0.4,2.0,3,2,0.3333333333333333,5,-0.197375320224904,2.7200207114219666e-05
model_1,1.0,-0.4,2.0,3,2,0.3333333333333333,6,-0.197375320224904,2.7200207114219666e-05
model_1,1.0,-0.4,2.0,3,2,0.3333333333333333,7,-0.197375320224904,2.7200207114219666e-05
model_1,1.0,-0.4,2.0,3,2,0.3333333333333333,8,-0.197375320224904,2.7200207114219666e-05
model_1,1.0,-0.4,2.0,3,2,0.3333333333333333,9,-0.197375320224904,2.7200207114219666e-05
model_1,1.0,-0.4,2.0,3,2,0.3333333333333333,10,-0.197375320224904,2.7200207114219666e-05
