source_coupling,source_field,source_temperature,target_coupling,target_field,target_temperature,fit_error
0.45,-0.2,0.6,1.2,-0.4,0.6,0.046336973143202675
0.45,-0.2,0.95,1.2,-0.4,0.6,0.020044103192798236
0.45,-0.2,1.2999999999999998,1.2,-0.4,0.6,0.00669784607106373
0.45,-0.2,1.65,1.2,-0.4,0.6,0.002883953953228477
0.45,-0.2,2.0,0.7,-0.4,0.6,0.002240992528094936
0.45,0.0,0.6,1.2,0.0,0.6,0.006536621201476335
0.45,0.0,0.95,1.2,0.0,0.6,0.002165874112565614
0.45,0.0,1.2999999999999998,1.2,0.0,0.6,0.0011197965231036155
0.45,0.0,1.65,1.2,0.0,0.6,0.0007380673070034727
0.45,0.0,2.0,1.2,0.0,0.6,0.0005536992678724037
0.45,0.20000000000000007,0.6,1.2,0.4,0.6,0.053223004735177076
0.45,0.20000000000000007,0.95,1.2,0.4,0.6,0.022294661740436605
0.45,0.20000000000000007,1.2999999999999998,1.2,0.4,0.6,0.007008604837260891
0.45,0.20000000000000007,1.65,1.2,0.4,0.6,0.0024526300434649685
0.45,0.20000000000000007,2.0,0.7,0.4,0.6,0.0016986971646370478
0.45,0.4,0.6,1.2,0.4,0.6,0.20965064240675443
0.45,0.4,0.95,1.2,0.4,0.6,0.12133121050245797
0.45,0.4,1.2999999999999998,1.2,0.4,0.6,0.05699613141579699
0.45,0.4,1.65,1.2,0.4,0.6,0.02563155855507478
0.45,0.4,2.0,1.2,0.4,0.6,0.01144640906234388
0.7,-0.4,0.6,1.2,-0.4,0.6,0.10461193055432683
0.7,-0.4,0.95,1.2,-0.4,0.6,0.08244534208004806
0.7,-0.4,1.2999999999999998,1.2,-0.4,0.6,0.053860414635619844
0.7,-0.4,1.65,1.2,-0.4,0.6,0.030075024616988553
0.7,-0.4,2.0,1.2,-0.4,0.6,0.015706512206299733
0.7,-0.2,0.6,1.2,-0.4,0.6,0.02740597071598172
0.7,-0.2,0.95,1.2,-0.4,0.6,0.01551622819428645
0.7,-0.2,1.2999999999999998,1.2,-0.4,0.6,0.008505746336848372
0.7,-0.2,1.65,1.2,-0.4,0.6,0.004708564355226717
0.7,-0.2,2.0,0.7,-0.4,0.6,0.003418464912694947
0.7,0.0,0.6,1.2,0.0,0.6,0.013278182276224095
0.7,0.0,0.95,1.2,0.0,0.6,0.0062794378637105845
0.7,0.0,1.2999999999999998,1.2,0.0,0.6,0.002934316547143598
0.7,0.0,1.65,1.2,0.0,0.6,0.0016929011075577233
0.7,0.0,2.0,1.2,0.0,0.6,0.0011436253217405273
0.7,0.20000000000000007,0.6,1.2,0.4,0.6,0.03343306589695054
0.7,0.20000000000000007,0.95,1.2,0.4,0.6,0.018306310752781926
0.7,0.20000000000000007,1.2999999999999998,1.2,0.4,0.6,0.00927726524286165
0.7,0.20000000000000007,1.65,1.2,0.4,0.6,0.004381484935665617
0.7,0.20000000000000007,2.0,0.95,0.4,0.6,0.00269542965282748
0.7,0.4,0.6,1.2,0.4,0.6,0.11825391484752146
0.7,0.4,0.95,1.2,0.4,0.6,0.09131558742560356
0.7,0.4,1.2999999999999998,1.2,0.4,0.6,0.05892795347134216
0.7,0.4,1.65,1.2,0.4,0.6,0.032713529615514776
0.7,0.4,2.0,1.2,0.4,0.6,0.016948166606063665
0.95,-0.4,0.6,1.2,-0.4,0.6,0.08136909056427565
0.95,-0.4,0.95,1.2,-0.4,0.6,0.05158949197926367
0.95,-0.4,1.2999999999999998,1.2,-0.4,0.6,0.039440343374022496
0.95,-0.4,1.65,1.2,-0.4,0.6,0.027499995902218917
0.95,-0.4,2.0,1.2,-0.4,0.6,0.01724529295989288
0.95,-0.2,0.6,1.2,-0.4,0.6,0.025514873930286425
0.95,-0.2,0.95,1.2,-0.4,0.6,0.014738114458120524
0.95,-0.2,1.2999999999999998,1.2,-0.4,0.6,0.009508550077562346
0.95,-0.2,1.65,1.2,-0.4,0.6,0.0064497460505872056
0.95,-0.2,2.0,0.7,-0.4,0.6,0.004795678190017774
0.95,0.0,0.6,1.2,0.0,0.6,0.015567992669693533
0.95,0.0,0.95,1.2,0.0,0.6,0.011145892639409027
0.95,0.0,1.2999999999999998,1.2,0.0,0.6,0.006161414631417433
0.95,0.0,1.65,1.2,0.0,0.6,0.003456725462375416
0.95,0.0,2.0,1.2,0.0,0.6,0.0021797596668574524
0.95,0.20000000000000007,0.6,1.2,0.4,0.6,0.03084734263289661
0.95,0.20000000000000007,0.95,1.2,0.4,0.6,0.016650088642958954
0.95,0.20000000000000007,1.2999999999999998,1.2,0.4,0.6,0.01002005035934546
0.95,0.20000000000000007,1.65,1.2,0.4,0.6,0.006028263494514849
0.95,0.20000000000000007,2.0,1.2,0.4,0.6,0.004011045821365561
0.95,0.4,0.6,1.2,0.4,0.6,0.09477350944015586
0.95,0.4,0.95,1.2,0.4,0.6,0.060741397114272414
0.95,0.4,1.2999999999999998,1.2,0.4,0.6,0.04555821799432073
0.95,0.4,1.65,1.2,0.4,0.6,0.031187029111402458
0.95,0.4,2.0,1.2,0.4,0.6,0.019225842196814485
1.2,-0.4,0.6,1.2,-0.4,0.6,0.07735992414531737
1.2,-0.4,0.95,1.2,-0.4,0.6,0.04050880532945241
1.2,-0.4,1.2999999999999998,1.2,-0.4,0.6,0.028579255682971087
1.2,-0.4,1.65,1.2,-0.4,0.6,0.02182132118962455
1.2,-0.4,2.0,1.2,-0.4,0.6,0.015861180624790142
1.2,-0.2,0.6,1.2,-0.4,0.6,0.025354311167526917
1.2,-0.2,0.95,1.2,-0.4,0.6,0.01646297346417039
1.2,-0.2,1.2999999999999998,0.95,-0.4,0.6,0.012156161282048203
1.2,-0.2,1.65,0.7,-0.4,0.6,0.008686533875097071
1.2,-0.2,2.0,0.45,-0.4,0.6,0.006398808015624603
1.2,0.0,0.6,1.2,0.0,0.6,0.01605879225157201
1.2,0.0,0.95,1.2,0.0,0.6,0.014124122184178443
1.2,0.0,1.2999999999999998,1.2,0.0,0.6,0.009861670447205527
1.2,0.0,1.65,1.2,0.0,0.6,0.0060936873277855986
1.2,0.0,2.0,1.2,0.0,0.6,0.0038269419523045516
1.2,0.20000000000000007,0.6,1.2,0.4,0.6,0.030521127603034978
1.2,0.20000000000000007,0.95,1.2,0.4,0.6,0.017618416741227487
1.2,0.20000000000000007,1.2999999999999998,1.2,0.4,0.6,0.011941834397874353
1.2,0.20000000000000007,1.65,1.2,0.4,0.6,0.008013370568565758
1.2,0.20000000000000007,2.0,0.95,0.4,0.6,0.005661855973134358
1.2,0.4,0.6,1.2,0.4,0.6,0.090623499217935
1.2,0.4,0.95,1.2,0.4,0.6,0.049042938313886744
1.2,0.4,1.2999999999999998,1.2,0.4,0.6,0.034477150964598524
1.2,0.4,1.65,1.2,0.4,0.6,0.0258056762778807
1.2,0.4,2.0,1.2,0.4,0.6,0.018286454550924678
