model,coupling,field,temperature,t,mean_m,var_m,n
model_3,0.95,-0.2,2.0,0,0.016666666666666666,0.24138888888888888,30
model_3,0.95,-0.2,2.0,1,-0.00301103141760665,0.1902297820404358,30
model_3,0.95,-0.2,2.0,2,-0.02115857454796517,0.15049399903967325,30
model_3,0.95,-0.2,2.0,3,-0.03777278385330006,0.11934539463816796,30
model_3,0.95,-0.2,2.0,4,-0.05289137673369812,0.09478817775646353,30
model_3,0.95,-0.2,2.0,5,-0.06658862109423347,0.07535783605915228,30
model_3,0.95,-0.2,2.0,6,-0.07896039001465582,0.05994852032636003,30
model_3,0.95,-0.2,2.0,7,-0.09011142690512401,0.047709612000981144,30
model_3,0.95,-0.2,2.0,8,-0.10014713394604301,0.037979041706189424,30
model_3,0.95,-0.2,2.0,9,-0.10916899112325035,0.030237549657542856,30
model_3,0.95,-0.2,2.0,10,-0.11727230720561822,0.024075823472357424,30
model_3,0.95,-0.2,2.0,11,-0.12454531977134738,0.0191701145352649,30
model_3,0.95,-0.2,2.0,12,-0.13106902503412804,0.015263746529724386,30
model_3,0.95,-0.2,2.0,13,-0.13691737983276375,0.012152883669036578,30
model_3,0.95,-0.2,2.0,14,-0.1421576797078259,0.009675465372457604,30
model_3,0.95,-0.2,2.0,15,-0.14685100946738355,0.007702541064123439,30
model_3,0.95,-0.2,2.0,16,-0.15105271317766922,0.0061314495479989125,30
model_3,0.95,-0.2,2.0,17,-0.1548128572420218,0.004880430211935414,30
model_3,0.95,-0.2,2.0,18,-0.1581766740178921,0.0038843538387849257,30
model_3,0.95,-0.2,2.0,19,-0.16118498039384643,0.0030913336590847125,30
model_3,0.95,-0.2,2.0,20,-0.16387456922477123,0.0024600312702884705,30
model_3,0.95,0.0,0.6,0,0.016666666666666666,0.24138888888888888,30
model_3,0.95,0.0,0.6,1,0.016397069567880042,0.2336427207696754,30
model_3,0.95,0.0,0.6,2,0.016904312782143036,0.2366303019771653,30
model_3,0.95,0.0,0.6,3,0.0177433953593124,0.24492424486021688,30
model_3,0.95,0.0,0.6,4,0.018693042481762283,0.25583684688637165,30
model_3,0.95,0.0,0.6,5,0.01965761641621549,0.2680667395537742,30
model_3,0.95,0.0,0.6,6,0.02059529322026781,0.2809120789794345,30
model_3,0.95,0.0,0.6,7,0.021486356919646437,0.2939317979153067,30
model_3,0.95,0.0,0.6,8,0.022320914669315996,0.30681419481860606,30
model_3,0.95,0.0,0.6,9,0.023094140471382748,0.31932713388542255,30
model_3,0.95,0.0,0.6,10,0.02380427341464174,0.33129802459038454,30
model_3,0.95,0.0,0.6,11,0.02445162270732034,0.3426037729251595,30
model_3,0.95,0.0,0.6,12,0.025037958960518587,0.3531635780529502,30
model_3,0.95,0.0,0.6,13,0.025566075818359138,0.36293232879209397,30
model_3,0.95,0.0,0.6,14,0.02603944800504692,0.3718941511810301,30
model_3,0.95,0.0,0.6,15,0.026461959558414582,0.38005623531218496,30
model_3,0.95,0.0,0.6,16,0.026837690595896194,0.3874431762589025,30
model_3,0.95,0.0,0.6,17,0.027170754594114818,0.39409200828798413,30
model_3,0.95,0.0,0.6,18,0.02746517873929447,0.40004801930206685,30
model_3,0.95,0.0,0.6,19,0.027724820028824995,0.40536135101108567,30
model_3,0.95,0.0,0.6,20,0.027953310171469244,0.4100843332826673,30
model_3,0.95,0.0,0.95,0,0.016666666666666666,0.24138888888888888,30
model_3,0.95,0.0,0.95,1,0.01587198051985255,0.218918276326021,30
model_3,0.95,0.0,0.95,2,0.015414879240970762,0.20285209268604545,30
model_3,0.95,0.0,0.95,3,0.015113329231443783,0.19029417897401787,30
model_3,0.95,0.0,0.95,4,0.014881445549425717,0.17984631054992367,30
model_3,0.95,0.0,0.95,5,0.0146819387423086,0.17081939435655605,30
model_3,0.95,0.0,0.95,6,0.01449914156151827,0.16284591706941998,30
model_3,0.95,0.0,0.95,7,0.014326484010160982,0.15570683856363965,30
model_3,0.95,0.0,0.95,8,0.014161135428801121,0.14925623837763552,30
model_3,0.95,0.0,0.95,9,0.014001791104588563,0.14338792986488105,30
model_3,0.95,0.0,0.95,10,0.01384777172428556,0.13801986991649146,30
model_3,0.95,0.0,0.95,11,0.013698659311103246,0.13308624413455628,30
model_3,0.95,0.0,0.95,12,0.013554150212284965,0.1285330082560597,30
model_3,0.95,0.0,0.95,13,0.013413995460785514,0.12431509877307473,30
model_3,0.95,0.0,0.95,14,0.013277976226514145,0.1203945283855186,30
model_3,0.95,0.0,0.95,15,0.013145893360792483,0.11673900123736153,30
model_3,0.95,0.0,0.95,16,0.013017562623906798,0.11332086354001332,30
model_3,0.95,0.0,0.95,17,0.012892812231728978,0.11011628695636655,30
model_3,0.95,0.0,0.95,18,0.012771481375375197,0.1071046218749944,30
model_3,0.95,0.0,0.95,19,0.012653419173366981,0.1042678788438406,30
model_3,0.95,0.0,0.95,20,0.012538483836935113,0.10159030879212363,30
model_3,0.95,0.0,1.2999999999999998,0,0.016666666666666666,0.24138888888888888,30
model_3,0.95,0.0,1.2999999999999998,1,0.01541178577132059,0.20640760923447668,30
model_3,0.95,0.0,1.2999999999999998,2,0.014385737235204313,0.1785476613274332,30
model_3,0.95,0.0,1.2999999999999998,3,0.013494250440627678,0.1555633935069872,30
model_3,0.95,0.0,1.2999999999999998,4,0.012690663644632064,0.13618278174879436,30
model_3,0.95,0.0,1.2999999999999998,5,0.011951818198731994,0.1196202779298763,30
model_3,0.95,0.0,1.2999999999999998,6,0.011265521363599951,0.1053438009563027,30
model_3,0.95,0.0,1.2999999999999998,7,0.01062462990861725,0.0929645019762281,30
model_3,0.95,0.0,1.2999999999999998,8,0.010024377376340814,0.08218266370954222,30
model_3,0.95,0.0,1.2999999999999998,9,0.009461184314157574,0.0727591568446991,30
model_3,0.95,0.0,1.2999999999999998,10,0.008932125212527727,0.06449892051427349,30
model_3,0.95,0.0,1.2999999999999998,11,0.008434682547635092,0.057240470211190136,30
model_3,0.95,0.0,1.2999999999999998,12,0.007966626390798677,0.050848696211203366,30
model_3,0.95,0.0,1.2999999999999998,13,0.00752594973375767,0.04520963207502252,30
model_3,0.95,0.0,1.2999999999999998,14,0.0071108293918509145,0.04022650497379338,30
model_3,0.95,0.0,1.2999999999999998,15,0.006719599394681909,0.03581667579358119,30
model_3,0.95,0.0,1.2999999999999998,16,0.0063507310672891075,0.03190922578651262,30
model_3,0.95,0.0,1.2999999999999998,17,0.006002817132738389,0.028443027834557686,30
model_3,0.95,0.0,1.2999999999999998,18,0.005674558522960207,0.025365188763302775,30
model_3,0.95,0.0,1.2999999999999998,19,0.005364753186740384,0.0226297801460353,30
model_3,0.95,0.0,1.2999999999999998,20,0.005072286463389177,0.02019679608031863,30
model_3,0.95,0.0,1.65,0,0.016666666666666666,0.24138888888888888,30
model_3,0.95,0.0,1.65,1,0.015065250378226558,0.1972297772250703,30
model_3,0.95,0.0,1.65,2,0.013686655679615118,0.16224711875129127,30
model_3,0.95,0.0,1.65,3,0.012468707241368506,0.13405544158130198,30
model_3,0.95,0.0,1.65,4,0.011376559159509065,0.11109057581682447,30
model_3,0.95,0.0,1.65,5,0.010389205968130592,0.09225405609509363,30
model_3,0.95,0.0,1.65,6,0.009492624754967248,0.07673228199304674,30
model_3,0.95,0.0,1.65,7,0.00867645325707056,0.06390019151748724,30
model_3,0.95,0.0,1.65,8,0.007932401064601554,0.0532659926149967,30
model_3,0.95,0.0,1.65,9,0.0072534780170254035,0.04443671567743927,30
model_3,0.95,0.0,1.65,10,0.006633602780264993,0.03709508418230916,30
model_3,0.95,0.0,1.65,11,0.006067389195227178,0.030983060822446794,30
model_3,0.95,0.0,1.65,12,0.00555001774373764,0.02588965198475555,30
model_3,0.95,0.0,1.65,13,0.005077149676625587,0.021641610609362615,30
model_3,0.95,0.0,1.65,14,0.004644864083208078,0.01809620965881207,30
model_3,0.95,0.0,1.65,15,0.004249608470162286,0.015135546530655776,30
model_3,0.95,0.0,1.65,16,0.003888158112908822,0.012662007150524329,30
model_3,0.95,0.0,1.65,17,0.0035575816277582015,0.01059462406772044,30
model_3,0.95,0.0,1.65,18,0.0032552112661182945,0.0088661329617852,30
model_3,0.95,0.0,1.65,19,0.0029786169674720234,0.007420580538731401,30
model_3,0.95,0.0,1.65,20,0.0027255835004390107,0.006211371532846308,30
model_3,0.95,0.0,2.0,0,0.016666666666666666,0.24138888888888888,30
model_3,0.95,0.0,2.0,1,0.01480743452015243,0.19053704173261476,30
model_3,0.95,0.0,2.0,2,0.01319492978902573,0.15104213350393422,30
model_3,0.95,0.0,2.0,3,0.011777837513751296,0.12006955573095004,30
model_3,0.95,0.0,2.0,4,0.010523021713155245,0.09562956244093115,30
model_3,0.95,0.0,2.0,5,0.009407173041986584,0.07626618362304813,30
model_3,0.95,0.0,2.0,6,0.008412526484352052,0.06088287930443926,30
model_3,0.95,0.0,2.0,7,0.0075246959079451935,0.04863802095360606,30
model_3,0.95,0.0,2.0,8,0.006731558044927521,0.03887764329175409,30
model_3,0.95,0.0,2.0,9,0.006022648048461981,0.03108946488365839,30
model_3,0.95,0.0,2.0,10,0.005388805871805175,0.02486997345777852,30
model_3,0.95,0.0,2.0,11,0.004821949002263128,0.019900092896778625,30
model_3,0.95,0.0,2.0,12,0.0043149121208303385,0.01592679664088195,30
model_3,0.95,0.0,2.0,13,0.0038613248936546626,0.012749006022807015,30
model_3,0.95,0.0,2.0,14,0.00345551350898853,0.010206662429164572,30
model_3,0.95,0.0,2.0,15,0.0030924184074076545,0.00817219585787031,30
model_3,0.95,0.0,2.0,16,0.002767523959921625,0.006543827648922204,30
model_3,0.95,0.0,2.0,17,0.0024767975034450883,0.005240291037655477,30
model_3,0.95,0.0,2.0,18,0.0022166360133077027,0.004196655851991683,30
model_3,0.95,0.0,2.0,19,0.0019838191808097374,0.0033610179907021666,30
model_3,0.95,0.0,2.0,20,0.0017754679592731784,0.00269186924224814,30
model_3,0.95,0.20000000000000007,0.6,0,0.016666666666666666,0.24138888888888888,30
model_3,0.95,0.20000000000000007,0.6,1,0.05129405306187219,0.23259388456833224,30
model_3,0.95,0.20000000000000007,0.6,2,0.09063496398179452,0.23240959450949356,30
model_3,0.95,0.20000000000000007,0.6,3,0.13465231430256755,0.235358735466373,30
model_3,0.95,0.20000000000000007,0.6,4,0.18129160470269962,0.23926465515625409,30
model_3,0.95,0.20000000000000007,0.6,5,0.22849504929062966,0.24336512847351663,30
model_3,0.95,0.20000000000000007,0.6,6,0.2749076121304087,0.2472633517242597,30
model_3,0.95,0.20000000000000007,0.6,7,0.31963474946536485,0.2506110361239254,30
model_3,0.95,0.20000000000000007,0.6,8,0.36209429977074326,0.25303237447708365,30
model_3,0.95,0.20000000000000007,0.6,9,0.4019750856563148,0.254138630539173,30
model_3,0.95,0.20000000000000007,0.6,10,0.4392081827052535,0.253578734389233,30
model_3,0.95,0.20000000000000007,0.6,11,0.47391997651594064,0.25109392605313263,30
model_3,0.95,0.20000000000000007,0.6,12,0.5063695959819633,0.246561426549389,30
model_3,0.95,0.20000000000000007,0.6,13,0.5368805344356158,0.2400243650215432,30
model_3,0.95,0.20000000000000007,0.6,14,0.565773675219206,0.23170847091876395,30
model_3,0.95,0.20000000000000007,0.6,15,0.5933067701573338,0.22202139390756204,30
model_3,0.95,0.20000000000000007,0.6,16,0.6196272511354747,0.21152390637520274,30
model_3,0.95,0.20000000000000007,0.6,17,0.6447490176277254,0.20086268180382952,30
model_3,0.95,0.20000000000000007,0.6,18,0.6685633717939415,0.1906687947347403,30
model_3,0.95,0.20000000000000007,0.6,19,0.6908843398151641,0.1814495672620205,30
model_3,0.95,0.20000000000000007,0.6,20,0.7115128234805101,0.17351407160520413,30
model_3,0.95,0.20000000000000007,0.95,0,0.016666666666666666,0.24138888888888888,30
model_3,0.95,0.20000000000000007,0.95,1,0.04432719153973189,0.21773686430750505,30
model_3,0.95,0.20000000000000007,0.95,2,0.07418815806228359,0.19990311566513735,30
model_3,0.95,0.20000000000000007,0.95,3,0.10540033820963741,0.1851122731841688,30
model_3,0.95,0.20000000000000007,0.95,4,0.13704473928130148,0.1721029179633403,30
model_3,0.95,0.20000000000000007,0.95,5,0.1685051328776586,0.16027706537390934,30
model_3,0.95,0.20000000000000007,0.95,6,0.1994405189021517,0.14931841361416798,30
model_3,0.95,0.20000000000000007,0.95,7,0.22966834729814653,0.13903971178283253,30
model_3,0.95,0.20000000000000007,0.95,8,0.2590844276200115,0.1293203508284455,30
model_3,0.95,0.20000000000000007,0.95,9,0.2876220236288828,0.12007882196777975,30
model_3,0.95,0.20000000000000007,0.95,10,0.31523323737492315,0.1112593597540819,30
model_3,0.95,0.20000000000000007,0.95,11,0.3418810610873565,0.10282470295433384,30
model_3,0.95,0.20000000000000007,0.95,12,0.3675361278851231,0.09475160455121236,30
model_3,0.95,0.20000000000000007,0.95,13,0.39217540178039656,0.08702759567880203,30
model_3,0.95,0.20000000000000007,0.95,14,0.4157816132038521,0.07964832791977497,30
model_3,0.95,0.20000000000000007,0.95,15,0.43834295955638625,0.07261521494522559,30
model_3,0.95,0.20000000000000007,0.95,16,0.4598528951256818,0.06593329812162697,30
model_3,0.95,0.20000000000000007,0.95,17,0.48030995149523653,0.05960935891258283,30
model_3,0.95,0.20000000000000007,0.95,18,0.4997175648451101,0.05365033224936624,30
model_3,0.95,0.20000000000000007,0.95,19,0.5180838918643303,0.04806206349570935,30
model_3,0.95,0.20000000000000007,0.95,20,0.5354215955903727,0.04284841753572735,30
model_3,0.95,0.20000000000000007,1.2999999999999998,0,0.016666666666666666,0.24138888888888888,30
model_3,0.95,0.20000000000000007,1.2999999999999998,1,0.03947627185569751,0.20564533683121367,30
model_3,0.95,0.20000000000000007,1.2999999999999998,2,0.0625782774065365,0.17692630483910926,30
model_3,0.95,0.20000000000000007,1.2999999999999998,3,0.08542317113523783,0.1530590216144352,30
model_3,0.95,0.20000000000000007,1.2999999999999998,4,0.10760142209438987,0.13282510402569658,30
model_3,0.95,0.20000000000000007,1.2999999999999998,5,0.1288837236174763,0.11547006488453133,30
model_3,0.95,0.20000000000000007,1.2999999999999998,6,0.14916883301645112,0.10047786518195616,30
model_3,0.95,0.20000000000000007,1.2999999999999998,7,0.16842827135153604,0.08746751127157863,30
model_3,0.95,0.20000000000000007,1.2999999999999998,8,0.1866703843641136,0.07614276620490396,30
model_3,0.95,0.20000000000000007,1.2999999999999998,9,0.2039206982212467,0.06626536275932253,30
model_3,0.95,0.20000000000000007,1.2999999999999998,10,0.22021209116250942,0.057639246126858994,30
model_3,0.95,0.20000000000000007,1.2999999999999998,11,0.23558017282234298,0.05010044799238474,30
model_3,0.95,0.20000000000000007,1.2999999999999998,12,0.2500612427500201,0.04351012153461768,30
model_3,0.95,0.20000000000000007,1.2999999999999998,13,0.2636914608471927,0.037749516689183506,30
model_3,0.95,0.20000000000000007,1.2999999999999998,14,0.2765065546007442,0.03271623631625421,30
model_3,0.95,0.20000000000000007,1.2999999999999998,15,0.2885417428174951,0.028321383816007285,30
model_3,0.95,0.20000000000000007,1.2999999999999998,16,0.2998317303798698,0.024487353522686058,30
model_3,0.95,0.20000000000000007,1.2999999999999998,17,0.3104107121927835,0.021146095246132972,30
model_3,0.95,0.20000000000000007,1.2999999999999998,18,0.32031236341490105,0.018237733649716807,30
model_3,0.95,0.20000000000000007,1.2999999999999998,19,0.32956981052640744,0.015709455671792976,30
model_3,0.95,0.20000000000000007,1.2999999999999998,20,0.3382155851303875,0.013514601781854887,30
model_3,0.95,0.20000000000000007,1.65,0,0.016666666666666666,0.24138888888888888,30
model_3,0.95,0.20000000000000007,1.65,1,0.035627451058410316,0.19676197197946466,30
model_3,0.95,0.20000000000000007,1.65,2,0.053951627961848804,0.16134354711802829,30
model_3,0.95,0.20000000000000007,1.65,3,0.07136390373888293,0.13277477206491578,30
model_3,0.95,0.20000000000000007,1.65,4,0.08770529726637877,0.10950412997757614,30
model_3,0.95,0.20000000000000007,1.65,5,0.10291744517820295,0.09043516312107218,30
model_3,0.95,0.20000000000000007,1.65,6,0.11700649239053618,0.07475014144402546,30
model_3,0.95,0.20000000000000007,1.65,7,0.13001371141862383,0.06181689179802835,30
model_3,0.95,0.20000000000000007,1.65,8,0.14199703042889072,0.05113532333627882,30
model_3,0.95,0.20000000000000007,1.65,9,0.153020724385329,0.04230393553211153,30
model_3,0.95,0.20000000000000007,1.65,10,0.163150065335345,0.0349972023770319,30
model_3,0.95,0.20000000000000007,1.65,11,0.17244870899003523,0.028949404281623556,30
model_3,0.95,0.20000000000000007,1.65,12,0.18097750754823874,0.0239425923215453,30
model_3,0.95,0.20000000000000007,1.65,13,0.18879403552899013,0.019797372237641567,30
model_3,0.95,0.20000000000000007,1.65,14,0.19595245896491204,0.01636570459790821,30
model_3,0.95,0.20000000000000007,1.65,15,0.20250356352889157,0.013525196367285724,30
model_3,0.95,0.20000000000000007,1.65,16,0.2084948528148452,0.011174523692801058,30
model_3,0.95,0.20000000000000007,1.65,17,0.21397067568734845,0.009229729274517704,30
model_3,0.95,0.20000000000000007,1.65,18,0.2189723645719103,0.007621206256662228,30
model_3,0.95,0.20000000000000007,1.65,19,0.22353837714385388,0.006291227736214015,30
model_3,0.95,0.20000000000000007,1.65,20,0.22770443846792054,0.005191914380813091,30
model_3,0.95,0.20000000000000007,2.0,0,0.016666666666666666,0.24138888888888888,30
model_3,0.95,0.20000000000000007,2.0,1,0.032602295525103395,0.19024122544202637,30
model_3,0.95,0.20000000000000007,2.0,2,0.04749912131651867,0.150507607725063,30
model_3,0.95,0.20000000000000007,2.0,3,0.06125358604909309,0.11935736468581629,30
model_3,0.95,0.20000000000000007,2.0,4,0.07383853871449382,0.09479746865988772,30
model_3,0.95,0.20000000000000007,2.0,5,0.08528243243415863,0.07536456189648329,30
model_3,0.95,0.20000000000000007,2.0,6,0.09564602580860829,0.059953164965875265,30
model_3,0.95,0.20000000000000007,2.0,7,0.10500545862444918,0.0477126984723912,30
model_3,0.95,0.20000000000000007,2.0,8,0.1134418957981958,0.037981016393882586,30
model_3,0.95,0.20000000000000007,2.0,9,0.12103579186644804,0.030238757525630787,30
model_3,0.95,0.20000000000000007,2.0,10,0.1278639702159902,0.024076517113515876,30
model_3,0.95,0.20000000000000007,2.0,11,0.13399829336112307,0.01917047265713957,30
model_3,0.95,0.20000000000000007,2.0,12,0.1395051903526776,0.015263892422491227,30
model_3,0.95,0.20000000000000007,2.0,13,0.14444562819082632,0.012152900603697095,30
model_3,0.95,0.20000000000000007,2.0,14,0.14887530349254793,0.00967540844637677,30
model_3,0.95,0.20000000000000007,2.0,15,0.15284493637380162,0.007702445918347696,30
model_3,0.95,0.20000000000000007,2.0,16,0.15640060546886572,0.0061313386065522625,30
model_3,0.95,0.20000000000000007,2.0,17,0.15958409296226808,0.004880317061640279,30
model_3,0.95,0.20000000000000007,2.0,18,0.1624332239856125,0.003884246257828348,30
model_3,0.95,0.20000000000000007,2.0,19,0.16498219263917147,0.0030912356841395253,30
model_3,0.95,0.20000000000000007,2.0,20,0.16726187092526087,0.0024599445898611854,30
model_3,0.95,0.4,0.6,0,0.016666666666666666,0.24138888888888888,30
model_3,0.95,0.4,0.6,1,0.0825750549927712,0.2285371293365764,30
model_3,0.95,0.4,0.6,2,0.15594615014357197,0.21889142171921422,30
model_3,0.95,0.4,0.6,3,0.23488136843140056,0.2076944562264656,30
model_3,0.95,0.4,0.6,4,0.31445166164109656,0.19439754967620726,30
model_3,0.95,0.4,0.6,5,0.3910683977511245,0.17958981500781498,30
model_3,0.95,0.4,0.6,6,0.4627296645720916,0.16410235555107397,30
model_3,0.95,0.4,0.6,7,0.5283059535716237,0.14876490875981324,30
model_3,0.95,0.4,0.6,8,0.5872381867613904,0.13411220051162298,30
model_3,0.95,0.4,0.6,9,0.6394661104788866,0.12023939465905831,30
model_3,0.95,0.4,0.6,10,0.6853506249526331,0.10690614374344798,30
model_3,0.95,0.4,0.6,11,0.7255334399784085,0.09376777756264398,30
model_3,0.95,0.4,0.6,12,0.7607742805450907,0.08059650749575607,30
model_3,0.95,0.4,0.6,13,0.7918047558747223,0.06743059138703433,30
model_3,0.95,0.4,0.6,14,0.8192193523491954,0.05461846901953227,30
model_3,0.95,0.4,0.6,15,0.8434247873935797,0.042723568271964496,30
model_3,0.95,0.4,0.6,16,0.8646659004064708,0.03230803614923156,30
model_3,0.95,0.4,0.6,17,0.8831097148856748,0.02371648549143516,30
model_3,0.95,0.4,0.6,18,0.8989295113378636,0.016994358260215905,30
model_3,0.95,0.4,0.6,19,0.9123435440674653,0.011952937114782802,30
model_3,0.95,0.4,0.6,20,0.9236098697768688,0.008290589117824251,30
model_3,0.95,0.4,0.95,0,0.016666666666666666,0.24138888888888888,30
model_3,0.95,0.4,0.95,1,0.07172522408730023,0.21414502505241273,30
model_3,0.95,0.4,0.95,2,0.12988678079234856,0.19138636246065588,30
model_3,0.95,0.4,0.95,3,0.18921820963847485,0.17084823750285763,30
model_3,0.95,0.4,0.95,4,0.2477908061463453,0.15176041468689563,30
